image,plate_index,detection_index,gt_text,match,det_score,estimated_type,decoded_type,plate_subtype,plate_type,plate_text,valid,invalid_reason,raw_text,lpr_score,beam_score,crop_path,crop_width,crop_height,x1,y1,x2,y2
fenqusai/test_photo/14.jpg,0,0,,,0.8149032592773438,blue,blue,,blue,川C4298S,True,,川C4298S,0.9525135793803784,-0.8757164792804133,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/14_plate0.jpg,64,34,463,238,509,262
fenqusai/test_photo/18.jpg,0,0,,,0.9018548130989075,blue,special_7,,special_7,川GG559领,True,,川GG559领,0.769131534709425,-4.7248789980075045,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/18_plate0.jpg,257,138,272,566,462,681
fenqusai/test_photo/195.jpg,0,0,,,0.9091278314590454,green,green,,green,川A2F9D0D,True,,川224F9D0D,0.7250806152644966,-5.786503863133078,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/195_plate0.jpg,232,182,130,125,301,261
fenqusai/test_photo/204.jpg,0,0,,,0.865489661693573,blue,blue,,blue,湘DDD544,True,,湘DDD544,0.9532281883379647,-0.8622173136984657,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/204_plate0.jpg,357,107,131,211,394,291
fenqusai/test_photo/210.jpg,0,0,,,0.8516311645507812,blue,blue,,blue,吉D22222,True,,吉D22222,0.9578217799378873,-0.7756839321373263,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/210_plate0.jpg,224,70,270,252,436,304
fenqusai/test_photo/211.jpg,0,0,,,0.8335113525390625,blue,special_7,,special_7,川A266Y领,True,,川DA266Y领,0.919746578647528,-1.5058278877750126,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/211_plate0.jpg,162,78,516,340,636,397
fenqusai/test_photo/212.jpg,0,0,,,0.855255126953125,blue,blue,,blue,川G00000,True,,川G00000,0.9520226894682473,-0.8849953979952261,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/212_plate0.jpg,152,44,252,243,364,275
fenqusai/test_photo/213.jpg,0,0,,,0.8806228637695312,blue,green,,green,川G2B39ZE,True,,川G2B39ZE,0.9747608853030731,-0.46013551028948285,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/213_plate0.jpg,247,196,458,497,641,643
fenqusai/test_photo/214.jpg,0,0,,,0.8769989013671875,black,black,,black,鲁B9199领,True,,港B9199领,0.5994690328174751,-9.210797295578217,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/214_plate0.jpg,248,92,236,451,419,519
fenqusai/test_photo/215.jpg,0,0,,,0.884246826171875,blue,blue,,blue,京B911ZB,True,,京B911ZB,0.9989456234929411,-0.01898878955395844,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/215_plate0.jpg,166,50,182,322,304,359
fenqusai/test_photo/216.jpg,0,0,,,0.8298873901367188,unknown_7,blue,,blue,川A85327,True,,川A85327,0.971295537138504,-0.5242408796639211,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/216_plate0.jpg,129,39,151,146,246,174
fenqusai/test_photo/217.jpg,0,0,,,0.8226394653320312,yellow,yellow,,yellow,川A87511,True,,港A87511,0.7949545576666627,-4.130465870326134,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/217_plate0.jpg,191,85,328,356,469,419
fenqusai/test_photo/218.jpg,0,0,,,0.8878707885742188,blue,blue,,blue,川DJV826,True,,川DJV826,0.9665550653255756,-0.6123061440666788,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/218_plate0.jpg,151,71,99,331,211,384
fenqusai/test_photo/219.jpg,0,0,,,0.826263427734375,blue,blue,,blue,皖RB520T,True,,皖RB520T,0.9920529634132226,-0.14361808652937924,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/219_plate0.jpg,98,36,326,192,398,218
fenqusai/test_photo/22.jpg,0,0,,,0.8914947509765625,blue,blue,,blue,川A67QPF,True,,川A67QPF,0.9250415057779208,-1.4025000845722388,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/22_plate0.jpg,309,209,894,465,1122,621
fenqusai/test_photo/220.jpg,0,0,,,0.8335113525390625,blue,blue,,blue,湘DP3333,True,,湘DP3333,0.945690266660875,-1.005123189951746,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/220_plate0.jpg,152,59,229,136,340,179
fenqusai/test_photo/221.jpg,0,0,,,0.7900238037109375,blue,blue,,blue,沪AMV062,True,,沪AMV062,0.9403154551709182,-1.107717649355891,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/221_plate0.jpg,170,54,173,581,298,621
fenqusai/test_photo/222.jpg,0,0,,,0.8509436249732971,green,blue,,blue,川F00006,True,,川F00006,0.9999992715023862,-1.311296182393562e-05,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/222_plate0.jpg,138,40,31,102,133,131
fenqusai/test_photo/223.jpg,0,0,,,0.8661270141601562,blue,blue,,blue,鲁AG9Z10,True,,鲁AG9Z10,0.9556141317180181,-0.8172193557677261,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/223_plate0.jpg,301,125,504,533,726,626
fenqusai/test_photo/224.jpg,0,0,,,0.8661270141601562,blue,blue,,blue,沪NH1N10,True,,沪NH1N10,0.9344314704517673,-1.220705777257301,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/224_plate0.jpg,191,62,156,228,298,273
fenqusai/test_photo/225.jpg,0,0,,,0.8800357580184937,blue,blue,,blue,皖FP9178,True,,1FP9178,0.8976328572666163,-1.9438945055007792,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/225_plate0.jpg,441,134,242,228,568,328
fenqusai/test_photo/226.jpg,0,0,,,0.8806228637695312,blue,blue,,blue,藏BQQ900,True,,藏BQQ900,0.9638983663635565,-0.661849542235359,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/226_plate0.jpg,356,112,284,265,547,348
fenqusai/test_photo/227.jpg,0,0,,,0.8282623291015625,black,black,,black,川C05761,True,,川C05761,0.9898380395902796,-0.18385102098545048,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/227_plate0.jpg,70,36,387,235,437,262
fenqusai/test_photo/228.jpg,0,0,,,0.8335113525390625,blue,special_7,,special_7,冀8L6789,True,,冀8L6789,0.9008383814208776,-1.8797294583922621,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/228_plate0.jpg,67,29,96,146,144,168
fenqusai/test_photo/229.jpg,0,0,,,0.8806228637695312,blue,special_7,,special_7,鄂000000,True,,鄂000000,0.9757815974874339,-0.4412968321702806,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/229_plate0.jpg,181,69,182,442,315,493
fenqusai/test_photo/25.jpg,0,0,,,0.8769989013671875,blue,blue,,blue,粤ESB945,True,,粤ESB945,0.9884406717009971,-0.20927982032168302,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/25_plate0.jpg,726,230,402,548,939,719
fenqusai/test_photo/26.jpg,0,0,,,0.84075927734375,blue,blue,,blue,云E7382B,True,,云E7382B,0.9777781573685534,-0.40450441741731424,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/26_plate0.jpg,224,80,261,498,426,558
fenqusai/test_photo/30.jpg,0,0,,,0.8182430267333984,unknown_7,blue,,blue,川AJH155,True,,川AJH15,0.8881229341724572,-2.135611911391493,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/30_plate0.jpg,91,30,245,169,312,191
fenqusai/test_photo/3040625-99_253-195&400_483&542-482&542_207&496_195&400_483&450-0_0_3_25_26_30_30_30-114-232.jpg,0,0,皖AD12666,False,0.9023666381835938,green,green,,green,川AD12668,True,,澳D12668,0.7063909916910385,-6.256554879473178,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/3040625-99_253-195&400_483&542-482&542_207&496_195&400_483&450-0_0_3_25_26_30_30_30-114-232_plate0.jpg,396,166,191,413,483,537
fenqusai/test_photo/304515625-74_83-221&426_493&594-493&512_237&594_221&506_482&426-0_0_5_24_29_33_29_32-108-73.jpg,0,0,皖AF05958,False,0.9168624877929688,green,blue,,blue,湘AQ595F,True,,湘A学Q595临,0.6715348282635439,-7.167409163994286,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/304515625-74_83-221&426_493&594-493&512_237&594_221&506_482&426-0_0_5_24_29_33_29_32-108-73_plate0.jpg,366,236,221,422,491,599
fenqusai/test_photo/30671875-101_110-88&427_475&602-475&602_119&522_88&427_458&484-0_0_3_24_30_24_31_33-82-166.jpg,0,0,皖AD06079,,0.9091278314590454,green,green,,green,川Z18471F,False,low_lpr_score,川领领18G领71领,0.0,-46.648666969739224,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/30671875-101_110-88&427_475&602-475&602_119&522_88&427_458&484-0_0_3_24_30_24_31_33-82-166_plate0.jpg,509,232,88,424,470,598
fenqusai/test_photo/32.jpg,0,0,,,0.84075927734375,blue,blue,,blue,陕AZ0EB3,True,,陕AZ0EB3,0.914776272634543,-1.6033635789510754,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/32_plate0.jpg,253,87,599,529,786,593
fenqusai/test_photo/33.jpg,0,0,,,0.8215827941894531,blue,blue,,blue,辽A8M3J6,True,,A8M3J6,0.7685802986999254,-4.737784209999035,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/33_plate0.jpg,154,63,770,331,884,378
fenqusai/test_photo/34.jpg,0,0,,,0.8480072021484375,blue,blue,,blue,黑AJP250,True,,黑AJP250,0.9544876819061846,-0.8384497413094323,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/34_plate0.jpg,124,45,249,285,340,318
fenqusai/test_photo/37.jpg,0,0,,,0.8582166433334351,blue,blue,,blue,京B98Z10,True,,京B98Z10,0.9988101957649079,-0.021429227053708644,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/37_plate0.jpg,240,85,20,170,219,233
fenqusai/test_photo/374.jpg,0,0,,,0.8697509765625,blue,blue,,blue,川A12345,True,,川A12345,0.9521545986133002,-0.8825015497284596,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/374_plate0.jpg,298,86,485,605,705,669
fenqusai/test_photo/38.jpg,0,0,,,0.8215827941894531,blue,blue,,blue,新AW6312,True,,新AW6312,0.9972211608703377,-0.05008873087331267,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_plate0.jpg,161,52,544,227,662,265
fenqusai/test_photo/38_0576.jpg,0,0,,,0.8516407012939453,blue,blue,,blue,川D703W6,True,,川D703W6,0.9359416059584047,-1.1916394424506507,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0576_plate0.jpg,143,47,1314,936,1419,970
fenqusai/test_photo/38_0576.jpg,1,1,,,0.8249225616455078,blue,blue,,blue,川A79P2Z,True,,川A79P2Z,0.9567063799037617,-0.7966574579458552,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0576_plate1.jpg,122,42,600,776,690,807
fenqusai/test_photo/38_0665.jpg,0,0,,,0.8115634918212891,blue,blue,,blue,川A958CT,True,,川A958CT,0.9937794910428974,-0.1123188647900406,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0665_plate0.jpg,144,52,1431,1020,1537,1059
fenqusai/test_photo/38_0665.jpg,1,1,,,0.7514476776123047,blue,blue,,blue,湘AFS675,True,,湘AFS675,0.9619860415691526,-0.6975960880513412,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0665_plate1.jpg,102,38,504,681,579,709
fenqusai/test_photo/38_0665.jpg,2,2,,,0.43750953674316406,blue,blue,,blue,川A2898U,True,,川A2898U,0.9860364205371962,-0.25311577314926126,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0665_plate2.jpg,68,27,1191,348,1240,367
fenqusai/test_photo/38_0689.jpg,0,0,,,0.7982044219970703,blue,blue,,blue,渝CM3063,True,,渝CM3063,0.9739272305883971,-0.47553642094032256,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0689_plate0.jpg,167,52,1402,662,1525,700
fenqusai/test_photo/38_0689.jpg,1,1,,,0.5472183227539062,yellow,yellow,,yellow,宁AS9学01,True,,使AS901,0.5914174200086596,-9.454197896166079,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0689_plate1.jpg,134,62,290,336,388,382
fenqusai/test_photo/38_0727.jpg,0,0,,,0.8215827941894531,blue,blue,,blue,川GY8578,True,,川GY8578,0.9819038426419594,-0.3287141160961937,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0727_plate0.jpg,168,55,1475,699,1599,739
fenqusai/test_photo/38_0727.jpg,1,1,,,0.8182430267333984,blue,blue,,blue,川AH036Q,True,,川AH036Q,0.9968472246147577,-0.05683960534515364,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0727_plate1.jpg,177,56,532,854,663,895
fenqusai/test_photo/38_0738.jpg,0,0,,,0.801544189453125,blue,special_7,,special_7,甘6FTY80,True,,甘6FY80,0.7166576958744174,-5.996825351845473,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0738_plate0.jpg,76,41,1,588,68,618
fenqusai/test_photo/38_0738.jpg,1,1,,,0.7881851196289062,blue,blue,,blue,冀BGZ027,True,,冀BGZ027,0.999985179683077,-0.00026676768140987406,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0738_plate1.jpg,135,45,805,720,905,752
fenqusai/test_photo/38_0738.jpg,2,2,,,0.7848453521728516,blue,blue,,blue,赣A85RJ1,True,,赣A85RJ1,0.9469141928720864,-0.9818423879204872,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0738_plate2.jpg,113,44,1386,509,1469,541
fenqusai/test_photo/38_0751.jpg,0,0,,,0.8048839569091797,blue,blue,,blue,闽H67675,True,,闽H67675,0.9381665069726093,-1.1489009933783336,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0751_plate0.jpg,149,62,1262,777,1372,823
fenqusai/test_photo/38_0751.jpg,1,1,,,0.7180500030517578,blue,blue,,blue,皖ATU491,True,,皖ATU491,0.9813652137001004,-0.33859082776278626,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0751_plate1.jpg,120,46,625,503,712,536
fenqusai/test_photo/38_0751.jpg,2,2,,,0.5243434906005859,unknown_7,blue,,blue,川AAG9S1,True,,川AG9港S1,0.7832451194089315,-4.3975724467308055,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0751_plate2.jpg,100,46,1605,205,1678,239
fenqusai/test_photo/38_0751.jpg,3,3,,,0.35877227783203125,blue,blue,,blue,川A64N9Y,True,,川A64N9Y,0.949383774242922,-0.9349589438870609,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0751_plate3.jpg,86,39,1118,70,1181,98
fenqusai/test_photo/38_0754.jpg,0,0,,,0.8249225616455078,blue,blue,,blue,湘CTY806,True,,湘CTY806,0.9910894087360602,-0.16110950398614676,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0754_plate0.jpg,154,61,481,862,595,907
fenqusai/test_photo/38_0754.jpg,1,1,,,0.8215827941894531,blue,blue,,blue,冀A3E2S0,True,,冀A3E2S0,0.9481570338045701,-0.9582325734954225,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0754_plate1.jpg,137,50,1035,618,1135,655
fenqusai/test_photo/38_0754.jpg,2,2,,,0.6178569793701172,blue,blue,,blue,皖AA0249,True,,皖A0249,0.7861774039111419,-4.330310531379382,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0754_plate2.jpg,92,36,1340,83,1407,109
fenqusai/test_photo/38_0754.jpg,3,3,,,0.2536773681640625,black,black,,black,川AAYX6S,True,,川AYX6S,0.5461191181245808,-10.888526915431811,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0754_plate3.jpg,79,32,1613,23,1670,47
fenqusai/test_photo/38_0778.jpg,0,0,,,0.7581272125244141,yellow,yellow,,yellow,川BT9953,True,,川警T港领港3,0.33081379378670406,-19.911593131830152,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0778_plate0.jpg,107,44,1124,456,1202,488
fenqusai/test_photo/38_0778.jpg,1,1,,,0.6312160491943359,blue,blue,,blue,吉AE229X,True,,吉AE229X,0.985339041094504,-0.2658508718013408,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0778_plate1.jpg,90,34,1457,294,1523,319
fenqusai/test_photo/38_0831.jpg,0,0,,,0.8215827941894531,blue,blue,,blue,川A10JL2,True,,川A10JL2,0.998223653529579,-0.032002668804068435,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0831_plate0.jpg,186,61,557,928,694,973
fenqusai/test_photo/38_0831.jpg,1,1,,,0.8082237243652344,blue,blue,,blue,浙A639MT,True,,浙A639MT,0.9981878873729314,-0.03264761680856054,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0831_plate1.jpg,150,54,1418,674,1529,713
fenqusai/test_photo/38_0838.jpg,0,0,,,0.7982044219970703,blue,blue,,blue,吉AVR196,True,,吉AVR196,0.9786187220565341,-0.3890370391222717,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0838_plate0.jpg,142,47,62,648,167,683
fenqusai/test_photo/38_0838.jpg,1,1,,,0.7848453521728516,blue,blue,,blue,川AV97R5,True,,川AV97R5,0.997001682070884,-0.05405079400993884,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0838_plate1.jpg,136,49,1096,641,1196,678
fenqusai/test_photo/38_0860.jpg,0,0,,,0.8149032592773438,yellow,yellow,,yellow,川BX0675,True,,港BX港港港7港,0.26569135349261425,-23.85755944406401,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0860_plate0.jpg,196,66,1755,792,1899,841
fenqusai/test_photo/38_0860.jpg,1,1,,,0.74810791015625,blue,blue,,blue,川AZ4Z28,True,,川AZ4Z28,0.9999743627491628,-0.0004614764305870267,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/38_0860_plate1.jpg,120,41,601,121,689,151
fenqusai/test_photo/39.jpg,0,0,,,0.8697509765625,unknown_7,blue,,blue,川B07559,True,,川B07559,0.9994264677217137,-0.010326542595052501,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/39_plate0.jpg,100,33,200,162,273,186
fenqusai/test_photo/39.jpg,1,1,,,0.37326812744140625,unknown_7,blue,,blue,晋D711T1,True,,晋7领11T1,0.81011596205852,-3.7904018134912576,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/39_plate1.jpg,60,19,170,124,214,138
fenqusai/test_photo/40.jpg,0,0,,,0.8769989013671875,blue,blue,,blue,川JN8888,True,,川JN8888,0.9584513922387908,-0.763855741889067,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/40_plate0.jpg,172,62,240,241,367,287
fenqusai/test_photo/41_0670.jpg,0,0,,,0.8149032592773438,blue,blue,,blue,贵A857LG,True,,贵A857LG,0.9732343295505403,-0.4883470879781271,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0670_plate0.jpg,173,61,1482,881,1610,925
fenqusai/test_photo/41_0670.jpg,1,1,,,0.8048839569091797,blue,blue,,blue,川AA51Y7,True,,川AA51Y7,0.9710745633917099,-0.5283364199096923,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0670_plate1.jpg,128,45,603,439,697,472
fenqusai/test_photo/41_0686.jpg,0,0,,,0.8082237243652344,blue,blue,,blue,吉D6868X,True,,吉D6868X,0.8915109715578026,-2.067075628263325,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0686_plate0.jpg,131,50,1157,553,1253,590
fenqusai/test_photo/41_0686.jpg,1,1,,,0.7815055847167969,blue,blue,,blue,冀A8H403,True,,冀A8H403,0.9993383200882389,-0.0119141805334948,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0686_plate1.jpg,100,34,208,246,281,271
fenqusai/test_photo/41_0705.jpg,0,0,,,0.8149032592773438,green,green,,green,川AAP8176,True,,AAAP8176,0.8803713821967628,-2.293405835649992,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0705_plate0.jpg,161,68,1359,832,1478,882
fenqusai/test_photo/41_0705.jpg,1,1,,,0.7915248870849609,blue,blue,,blue,冀ATZ369,True,,冀ATZ369,0.9881821492541673,-0.2139882594028677,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0705_plate1.jpg,121,41,423,391,511,421
fenqusai/test_photo/41_0734.jpg,0,0,,,0.8082237243652344,blue,blue,,blue,云A5J6V7,True,,云A5J6V7,0.9849517121193941,-0.27292792033381374,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0734_plate0.jpg,123,44,745,532,835,565
fenqusai/test_photo/41_0734.jpg,1,1,,,0.5182266235351562,yellow,yellow,,yellow,川AUS82学,True,,川AAUS82学,0.9151050907349569,-1.5968946067109755,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0734_plate1.jpg,75,29,337,90,392,110
fenqusai/test_photo/41_0752.jpg,0,0,,,0.7781658172607422,blue,blue,,blue,云NH1103,True,,云NH1103,0.9955416120370995,-0.08043041184782851,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0752_plate0.jpg,120,41,604,585,693,615
fenqusai/test_photo/41_0752.jpg,1,1,,,0.7781658172607422,blue,blue,,blue,冀A62B2Q,True,,冀A62B2Q,0.9725508193058177,-0.5009930729865886,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0752_plate1.jpg,112,37,1253,485,1335,512
fenqusai/test_photo/41_0752.jpg,2,2,,,0.33063697814941406,blue,blue,,blue,皖ATA22L,True,,皖ATA22L,0.9860632080933388,-0.25262677553109114,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0752_plate2.jpg,80,28,1131,237,1189,258
fenqusai/test_photo/41_0752.jpg,3,3,,,0.33063697814941406,blue,blue,,blue,桂M,False,invalid_length_or_empty,桂M,0.0,-4.541770613286644e-05,fenqusai/tools/pipeline/result_p3_crop_safe_v2/crops/41_0752_plate3.jpg,67,36,1866,197,1919,223
